"id"	"hs92"	"name"
"06310260"	310260	"Calcium-ammonium nitrate mix, double salts pack >10kg"
"06310270"	310270	"Calcium cyanamide in packs >10 kg"
"06310280"	310280	"Urea-ammonium nitrate mixes in solution, pack >10 kg"
"06310290"	310290	"Nitrogenous fertilizers, mixes, nes, pack >10 kg"
"063103"	3103	"Phosphatic Fertilizers"
"06310310"	310310	"Superphosphates, in packs >10 kg"
"06310320"	310320	"Basic slag, in packs >10 kg"
"06310390"	310390	"Phosphatic fertilizers, mixes, nes, pack >10kg"
"063104"	3104	"Potassic Fertilizers"
"06310410"	310410	"Carnallite, sylvite, crude potassium salts nes, >10kg"
"06310420"	310420	"Potassium chloride, in packs >10 kg"
"06310430"	310430	"Potassium sulphate, in packs >10 kg"
"06310490"	310490	"Potassic fertilizers, mixes, nes, pack >10 kg"
"063105"	3105	"Mixed Mineral or Chemical Fertilizers"
"06310510"	310510	"Fertilizer mixes in tablets etc or in packs <10 kg"
"06310520"	310520	"Nitrogen-phosphorus-potassium fertilizers, pack >10kg"
"06310530"	310530	"Diammonium phosphate, in packs >10 kg"
"06310540"	310540	"Monoammonium phosphate & mix with diammonium, <=10 kg"
"06310551"	310551	"Fertilizers with nitrates and phosphates, nes, <=10kg"
"06310559"	310559	"Fertilizers with nitrogen and phosphorus nes, <=10kg"
"06310560"	310560	"Fertilizers containing phosphorus & potassium, <=10kg"
"06310590"	310590	"Fertilizers, mixes, nes"
"063201"	3201	"Vegetable Tanning Extracts"
"06320110"	320110	"Quebracho tanning extract"
"06320120"	320120	"Wattle tanning extract"
"06320130"	320130	"Oak or chestnut tanning extract"
"06320190"	320190	"Vegetable tanning extracts nes, tannins, salts, deriv"
"063202"	3202	"Synthetic Tanning Extracts"
"06320210"	320210	"Synthetic organic tanning substances"
"06320290"	320290	"Inorganic tanning and pre-tanning preparations"
"063203"	3203	"Vegetable or Animal Dyes"
"06320300"	320300	"Colouring matter of vegetable or animal origin"
"063204"	3204	"Synthetic Coloring Matter"
"06320411"	320411	"Disperse dyes and preparations based thereon"
"06320412"	320412	"Acid and mordant dyes and preparations based thereon"
"06320413"	320413	"Basic dyes and preparations based thereon"
"06320414"	320414	"Direct dyes and preparations based thereon"
"06320415"	320415	"Vat dyes and preparations based thereon"
"06320416"	320416	"Reactive dyes and preparations based thereon"
"06320417"	320417	"Synthetic organic pigments and preps based thereon"
"06320419"	320419	"Synthetic organic colouring matter nes"
"06320420"	320420	"Synthetic organic fluorescent brightening agents"
"06320490"	320490	"Synthetic organic products used as luminophores"
"063205"	3205	"Lake Pigments"
"06320500"	320500	"Colour lakes, preparations based thereon"
"063206"	3206	"Other Coloring Matter"
"06320610"	320610	"Pigments and preparations based on titanium dioxide"
"06320620"	320620	"Pigments and preparations based on chromium compounds"
"06320630"	320630	"Pigments and preparations based on cadmium compounds"
"06320641"	320641	"Ultramarine and preparations based thereon"
"06320642"	320642	"Pigments etc based on zinc sulphide, lithophone"
"06320643"	320643	"Pigments and preparations based on hexacyanoferrates"
"06320649"	320649	"Inorganic colouring matter nes, including preparation"
"06320650"	320650	"Inorganic products used as luminophores"
"063207"	3207	"Prepared Pigments"
"06320710"	320710	"Pigment, opacifier, colours etc for ceramics or glass"
"06320720"	320720	"Vitrifiable enamels, glazes etc for ceramics and glas"
"06320730"	320730	"Liquid lustres and similar preparations"
"06320740"	320740	"Glass frit and other glass (powder, granules, flakes)"
"063208"	3208	"Nonaqueous Paints"
"06320810"	320810	"Polyester based paints, varnishes, non-aqueous medium"
"06320820"	320820	"Acrylic or vinyl polymer paint or varnish, non-aqueou"
"06320890"	320890	"Polymer based paint, varnish in non-aqueous medium ne"
"063209"	3209	"Aqueous Paints"
"06320910"	320910	"Acrylic & vinyl polymer based paint, varnish, in wate"
"06320990"	320990	"Polymer based paints & varnishes nes, aqueous medium"
"063210"	3210	"Other Paints"
"06321000"	321000	"Paints and varnishes nes, water pigments for leather"
"063211"	3211	"Prepared Paint Driers"
"06321100"	321100	"Prepared driers"
"063212"	3212	"Nonaqueous Pigments"
"06321210"	321210	"Stamping foils"
"06321290"	321290	"Pigments for paints, dyes, etc packaged for retail"
"063213"	3213	"Artistry Paints"
"06321310"	321310	"Colours in sets"
"06321390"	321390	"Artist, student & signwriter colours, small packs nes"
"063214"	3214	"Glaziers Putty"
"06321410"	321410	"Mastics, painters' fillings"
"06321490"	321490	"Non-refractory surfacing preparations nes"
"063215"	3215	"Ink"
"06321511"	321511	"Printing ink, black"
"06321519"	321519	"Printing ink, other than black"
"06321590"	321590	"Ink, other than printing ink"
"063301"	3301	"Essential Oils"
"06330111"	330111	"Essential oils of bergamot"
"06330112"	330112	"Essential oils of orange"
"06330113"	330113	"Essential oils of lemon"
"06330114"	330114	"Essential oils of lime"
"06330119"	330119	"Essential oils of citrus fruits, nes"
"06330121"	330121	"Essential oils of geranium"
"06330122"	330122	"Essential oils of jasmin"
"06330123"	330123	"Essential oils of lavender or of lavandin"
"06330124"	330124	"Essential oils of peppermint"
"06330125"	330125	"Essential oils of other mints"
"06330126"	330126	"Essential oils of vetiver"
"06330129"	330129	"Essential oils, nes"
"06330130"	330130	"Resinoids"
"06330190"	330190	"Essential oils, terpenic by-products etc., nes"
"063302"	3302	"Scented Mixtures"
"06330210"	330210	"Mixed odoriferous substances - food & drink industrie"
"06330290"	330290	"Mixed odoriferous substances - industrial use nes"
"063303"	3303	"Perfumes"
"06330300"	330300	"Perfumes and toilet waters"
"063304"	3304	"Beauty Products"
"06330410"	330410	"Lip make-up preparations"
"06330420"	330420	"Eye make-up preparations"
"06330430"	330430	"Manicure or pedicure preparations"
"06330491"	330491	"Powders, for skin care and make-up"
"06330499"	330499	"Beauty, makeup and suntan preparations nes"
"063305"	3305	"Hair Products"
"06330510"	330510	"Hair shampoos"
"06330520"	330520	"Hair waving or straightening preparations"
"06330530"	330530	"Hair lacquers"
"06330590"	330590	"Hair preparations, nes"
"063306"	3306	"Dental Products"
"06330610"	330610	"Dentifrices"
"06330690"	330690	"Oral & dental hygiene preparations, except dentifrice"
"063307"	3307	"Shaving Products"
"06330710"	330710	"Pre-shave, shaving and after shaving preparations"
"06330720"	330720	"Personal deodorants and antiperspirants"
"06330730"	330730	"Perfumed bath salts and other bath preparations"
"06330741"	330741	"Agarbatti, odorifers operated by burning"
"06330749"	330749	"Room perfuming or deodorizing preparations, nes"
"06330790"	330790	"Perfumery, cosmetic or toilet preparations, nes"
"063401"	3401	"Soap"
"06340111"	340111	"Soaps, for toilet use, solid"
"06340119"	340119	"Soaps for purposes other than toilet soap, solid"
"06340120"	340120	"Soaps nes"
"063402"	3402	"Cleaning Products"
"06340211"	340211	"Anionic surface-active agents"
"06340212"	340212	"Cationic surface-active agents"
"06340213"	340213	"Non-ionic surface active agents"
"06340219"	340219	"Organic surface-active agents, nes"
"06340220"	340220	"Washing and cleaning preparations, retail"
"06340290"	340290	"Organic surfactant washing, cleaning preparations nes"
"063403"	3403	"Lubricating Products"
"06340311"	340311	"Lubricant <70% petroleum oil, textile or leather use"
"06340319"	340319	"Lubricating oil etc containing <70% petroleum oil nes"
"06340391"	340391	"Lubricants etc, no petroleum oil, textile, leather us"
"06340399"	340399	"Lubricating preparations, zero petroleum content, nes"
"063404"	3404	"Waxes"
"06340410"	340410	"Artificial & prepared waxes, of modified lignite"
"06340420"	340420	"Artificial and prepared waxes, of polyethylene glycol"
"06340490"	340490	"Artificial and prepared waxes, nes"
"063405"	3405	"Polishes and Creams"
"06340510"	340510	"Polishes, creams etc. for footwear or leather"
"06340520"	340520	"Polishes, creams etc. for maintenance of woodwork"
"06340530"	340530	"Polishes etc. for coachwork, except metal polishes"
"06340540"	340540	"Scouring pastes and powders and other scouring preps"
"06340590"	340590	"Polishes, creams and similar preparations, nes"
"063406"	3406	"Candles"
"06340600"	340600	"Candles, tapers and the like"
"063407"	3407	"Pastes and Waxes"
"06340700"	340700	"Model paste, dental paste and wax, etc."
"063501"	3501	"Casein"
"06350110"	350110	"Casein"
"06350190"	350190	"Casein glues, caseinates and other casein derivatives"
"063502"	3502	"Water Soluble Proteins"
"06350210"	350210	"Egg albumin"
"06350290"	350290	"Albumins nes, albuminates & other albumin derivatives"
"063503"	3503	"Gelatin"
"06350300"	350300	"Gelatin & derivatives, isinglass, glues (animal) nes"
"063504"	3504	"Peptones"
"06350400"	350400	"Peptones, proteins and derivatives, nes, hide powder"
"063505"	3505	"Dextrins"
"06350510"	350510	"Dextrins and other modified starches"
"06350520"	350520	"Glues based on starches, or modified starches"
"063506"	3506	"Glues"
"06350610"	350610	"Glues and adhesives of all kinds, package <1 kg"
"06350691"	350691	"Adhesives based on rubber or plastic, package >1 kg"
"06350699"	350699	"Glues or adhesives, prepared nes, package > 1kg"
"063507"	3507	"Enzymes"
"06350710"	350710	"Rennet and concentrates thereof"
"06350790"	350790	"Enzymes nes, prepared enzymes nes, except rennet"
"063601"	3601	"Propellant Powders"
"06360100"	360100	"Propellent powders"
"063602"	3602	"Prepared Explosives"
"06360200"	360200	"Prepared explosives, except propellent powders"
"063603"	3603	"Detonating Fuses"
"06360300"	360300	"Safety or detonating fuses, detonators, igniters"
"063604"	3604	"Fireworks"
"06360410"	360410	"Fireworks"
"06360490"	360490	"Signalling flares, fog signals, other pyrotechnics"
"063605"	3605	"Matches"
"06360500"	360500	"Matches"
"063606"	3606	"Pyrophoric Alloys"
"06360610"	360610	"Lighter refill fuels (pack < 300 cc)"
"06360690"	360690	"Pyrophoric alloys, firelighters, etc"
"063701"	3701	"Photographic Plates"
"06370110"	370110	"X-ray plates and films"
"06370120"	370120	"Photographic instant print film in the flat"
"06370130"	370130	"Photo plates & film in the flat, nes, any side >255mm"
"06370191"	370191	"Photographic plates and film in the flat, colour"
"06370199"	370199	"Photographic plates, film in the flat, nes"
"063702"	3702	"Photographic Film"
"06370210"	370210	"Photographic film, rolls, for x-ray"
"06370220"	370220	"Instant print film, rolls"
"06370231"	370231	"Colour photo film, rolls, width <105mm"
"06370232"	370232	"Silver halide photo film, rolls, width <105mm"
"06370239"	370239	"Photo film nes, rolls, width < 105mm"
"06370241"	370241	"Colour film in rolls, width >610mm, length > 200m"
"06370242"	370242	"Film, rolls, except colour, width >610mm, length >200"
"06370243"	370243	"Film in rolls, width >610mm, length <200 m, nes"
"06370244"	370244	"Film in rolls, width 105-610 mm nes"
"06370251"	370251	"Film, colour photo, rolls, width <16mm, <14 m long,ne"
"06370252"	370252	"Film, colour photo, rolls, width <16mm, >14 m long,ne"
"06370253"	370253	"Film, colour slide, rolls width 16-35mm, <30m long"
"06370254"	370254	"Film, colour photo nes, rolls width 16-35mm,<30m long"
"06370255"	370255	"Film for colour photo, rolls width 16-35mm, >30m long"
"06370256"	370256	"Photographic film in rolls, colour, width >35 mm, nes"
"06370291"	370291	"Photo film in rolls, width <16 mm, <14m long, nes"
"06370292"	370292	"Photo film in rolls, width <16 mm, >14m long, nes"
"06370293"	370293	"Photo film in rolls, width 16-35mm, <30m long, nes"
"06370294"	370294	"Photo film in rolls, width 16-35mm, >30m long, nes"
"06370295"	370295	"Photographic film, rolls, of a width <= 35 mm, nes"
"063703"	3703	"Photographic Paper"
"06370310"	370310	"Unexposed photographic paper,textile roll > 610mm wid"
"06370320"	370320	"Unexposed colour photograhic paper, board or textile"
"06370390"	370390	"Unexposed photographic paper, board or textile nes"
"063704"	3704	"Undeveloped Exposed Photographic Material"
"06370400"	370400	"Photographic plate, film, paper, exposed, undeveloped"
"063705"	3705	"Developed Exposed Photographic Material"
"06370510"	370510	"Photo plates and film, exposed & developed, for offse"
"06370520"	370520	"Microfilms exposed and developed"
"06370590"	370590	"Photographic plates or film, exposed or developed nes"
"063706"	3706	"Motion-picture film, exposed and developed"
"06370610"	370610	"Cinematograph film, exposed and developed, width >35m"
"06370690"	370690	"Cinematograph film, exposed & developed, width <=35mm"
"063707"	3707	"Photographic Chemicals"
"06370710"	370710	"Sensitising emulsions"
"06370790"	370790	"Chemical preparations for photographic uses, nes"
"063801"	3801	"Artificial Graphite"
"06380110"	380110	"Artificial graphite"
"06380120"	380120	"Colloidal or semi-colloidal graphite"
"06380130"	380130	"Carbonaceous pastes for electrodes, furnace linings"
"06380190"	380190	"Graphite based products nes"
"063802"	3802	"Activated Carbon"
"06380210"	380210	"Activated carbon"
"06380290"	380290	"Activated natural mineral products, animal black, nes"
"063803"	3803	"Tall Oil"
"06380300"	380300	"Tall oil, whether or not refined"
"063804"	3804	"Wood Pulp Lyes"
"06380400"	380400	"Residual lyes from the manufacture of wood pulp"
"063805"	3805	"Turpentine"
"06380510"	380510	"Gum, wood or sulphate turpentine oils"
"06380520"	380520	"Pine oil"
"06380590"	380590	"Terpenic oils nes, crude dipentene, paracymene"
"063806"	3806	"Rosin"
"06380610"	380610	"Rosin and resin acids"
"06380620"	380620	"Rosin salts or resin acid salts"
"06380630"	380630	"Ester gums"
"06380690"	380690	"Resin acids and derivs nes, rosin derivs nes"
"063807"	3807	"Wood Tar, Oils and Pitch"
"06380700"	380700	"Wood tar, tar oils, creosote, naphtha, veg. pitches"
"063808"	3808	"Pesticides"
"06380810"	380810	"Insecticides, packaged for retail sale"
"06380820"	380820	"Fungicides, packaged for retail sale"
"06380830"	380830	"Herbicides, sprouting and growth regulators"
"06380840"	380840	"Disinfectants, packaged for retail sale"
"06380890"	380890	"Pesticides, rodenticides, nes, for retail sale"
"063809"	3809	"Dyeing Finishing Agents"
"06380910"	380910	"Finishing agents & dye carriers, amylaceous"
"06380991"	380991	"Finishing agents, dye carriers, dressing, mordants ne"
"06380992"	380992	"Finishing agents & dye carriers - paper industry"
"06380993"	380993	"Other finishing agents of a kind used in the leather or like industries"
"06380999"	380999	"Finishing agents & dye carriers - other industries"
"063810"	3810	"Metal Pickling Preparations"
"06381010"	381010	"Metal pickling preps, solder and brazing flux, etc."
"06381090"	381090	"Electro-weld rod cores, coatings, etc."
"063811"	3811	"Antiknock"
"06381111"	381111	"Anti-knock preparations based on lead compounds"
"06381119"	381119	"Anti-knock preparations, except lead compounds"
"06381121"	381121	"Lubricating oil additives with petroleum, bitumen oil"
"06381129"	381129	"Lubricating oil additives, no petroleum, bitumen oils"
"06381190"	381190	"Oil additives nes, oxidation, corrosion, gum inhibito"
"063812"	3812	"Prepared Rubber Accelerators"
"06381210"	381210	"Prepared rubber accelerators"
"06381220"	381220	"Compound plasticisers for rubber or plastic, nes"
"06381230"	381230	"Anti-oxidisers and stabilizers for rubber or plastics"
"063813"	3813	"Fire Extinguishers Preparations"
"06381300"	381300	"Preparations and charges for fire-extinguishers"
"063814"	3814	"Organic Composite Solvents"
"06381400"	381400	"Organic composite solvents, paint, varnish remover et"
"063815"	3815	"Reaction and Catalytic Products"
"06381511"	381511	"Supported catalysts, nickel based"
"06381512"	381512	"Supported catalysts, precious metal based"
"06381519"	381519	"Supported catalysts, except nickel or precious metal"
"06381590"	381590	"Reaction initiators, accelerators, catalysts, nes"
"063816"	3816	"Refractory Cements"
"06381600"	381600	"Refractory cements, mortars, concretes except graphit"
"063817"	3817	"Alkylbenzenes and Alkylnaphthalenes"
"06381710"	381710	"Mixed alkylbenzenes, nes"
"06381720"	381720	"Mixed alkylnaphthalenes, nes"
"063818"	3818	"Disc Chemicals for Electronics"
"06381800"	381800	"Chemical element/compound wafers doped for electronic"
"063819"	3819	"Hydraulic Brake Fluid"
"06381900"	381900	"Hydraulic brake, transmission fluid <70% petroleum oi"
"063820"	3820	"Antifreeze"
"06382000"	382000	"Anti-freezing preps and prepared de-icing fluids"
"063821"	3821	"Micro-Organism Culture Preparations"
"06382100"	382100	"Prepared culture media for developing micro-organisms"
"063822"	3822	"Laboratory Reagents"
"06382200"	382200	"Composite diagnostic or laboratory reagents, nes"
"063823"	3823	"Industrial Fatty Acids, Oils and Alcohols"
"06382310"	382310	"Prepared binders for foundry moulds or cores"
"06382320"	382320	"Naphthenic acids, water-insoluble salts & esters"
"06382330"	382330	"Non-agglomerated metal carbides"
"06382340"	382340	"Prepared additives for cements, mortars or concretes"
"06382350"	382350	"Non-refractory mortars and concretes"
"06382360"	382360	"Sorbitol except D-glucitol"
"06382390"	382390	"Chemical industry products, preparations, mixtures ne"
"073901"	3901	"Ethylene Polymers"
"07390110"	390110	"Polyethylene - specific gravity <0.94 in primary form"
"07390120"	390120	"Polyethylene - specific gravity >0.94 in primary form"
"07390130"	390130	"Ethylene-vinyl acetate copolymers in primary forms"
"07390190"	390190	"Polymers of ethylene nes, in primary forms"
"073902"	3902	"Propylene Polymers"
"07390210"	390210	"Polypropylene in primary forms"
"07390220"	390220	"Polyisobutylene in primary forms"
"07390230"	390230	"Propylene copolymers in primary forms"
"07390290"	390290	"Polymers of propylene, olefins nes in primary forms"
"073903"	3903	"Styrene Polymers"
"07390311"	390311	"Polystyrene, expansible in primary forms"
"07390319"	390319	"Polystyrene, except expansible in primary forms"
"07390320"	390320	"Styrene-acrylonitrile (SAN) copolymers, primary forms"
"07390330"	390330	"Acrylonitrile-butadiene-styrene (ABS) copolymers"
"07390390"	390390	"Polymers of styrene except SAN or ABS in primary form"
"073904"	3904	"Vinyl Chloride Polymers"
"07390410"	390410	"Polyvinyl chloride in primary forms"
"07390421"	390421	"Polyvinyl chloride nes, not plasticised, primary form"
"07390422"	390422	"Polyvinyl chloride nes, plasticised in primary forms"
"07390430"	390430	"Vinyl chloride-vinyl acetate copolymers, primary form"
"07390440"	390440	"Vinyl chloride copolymers nes in primary forms"
"07390450"	390450	"Vinylidene chloride polymers in primary forms"
"07390461"	390461	"Polytetrafluoroethylene in primary forms"
"07390469"	390469	"Fluoro-polymers nes in primary forms"
"07390490"	390490	"Polymers of vinyl chloride & halogenated olefins nes"
"073905"	3905	"Other Vinyl Polymers"
"07390511"	390511	"Polyvinyl acetate, in aqueous dispersion, primary for"
"07390519"	390519	"Polyvinyl acetate except aqueous dispersion, primary"
"07390520"	390520	"Polyvinyl alcohols in primary form"
"07390590"	390590	"Vinyl polymers, halogenated olefins, primary form, ne"
"073906"	3906	"Acrylic Polymers"
"07390610"	390610	"Polymethyl methacrylate, in primary forms"
"07390690"	390690	"Acrylic polymers nes, in primary forms"
"073907"	3907	"Polyacetals"
"07390710"	390710	"Polyacetals, in primary forms"
"07390720"	390720	"Polyethers nes, in primary forms"
"07390730"	390730	"Epoxide resins, in primary forms"
"07390740"	390740	"Polycarbonates, in primary forms"
"07390750"	390750	"Alkyd resins, in primary forms"
"07390760"	390760	"Polyethylene terephthalate, in primary forms"
"07390791"	390791	"Polyesters nes, unsaturated, in primary forms"
"07390799"	390799	"Polyesters nes, in primary forms"
"073908"	3908	"Polyamides"
"07390810"	390810	"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12"
"07390890"	390890	"Polyamides nes, in primary forms"
"073909"	3909	"Amino-resins"
"07390910"	390910	"Urea resins, thiourea resins, in primary forms"
"07390920"	390920	"Melamine resins, in primary forms"
"07390930"	390930	"Amino-resins nes, in primary forms"
"07390940"	390940	"Phenolic resins, in primary forms"
"07390950"	390950	"Polyurethanes in primary forms"
"073910"	3910	"Silicone"
"07391000"	391000	"Silicones in primary forms"
"073911"	3911	"Petroleum Resins"
"07391110"	391110	"Petroleum resins, coumarone, indene, polyterpenes"
"07391190"	391190	"Polysulphides, polysulphones etc, nes in primary form"
"073912"	3912	"Cellulose"
"07391211"	391211	"Cellulose acetates, non-plasticised, in primary forms"
"07391212"	391212	"Cellulose acetates, plasticised, in primary forms"
"07391220"	391220	"Cellulose nitrates, collodions, in primary forms"
"07391231"	391231	"Carboxymethylcellulose, salts, in primary forms"
"07391239"	391239	"Cellulose ethers nes, in primary forms"
"07391290"	391290	"Cellulose derivatives nes, in primary forms"
"073913"	3913	"Natural Polymers"
"07391310"	391310	"Alginic acid, its salts & esters, in primary forms"
"07391390"	391390	"Polymers, natural or modified nes in primary forms ne"
"073914"	3914	"Polymer Ion-Exchangers"
"07391400"	391400	"Ion exchangers based on polymers in primary forms"
"073915"	3915	"Scrap Plastic"
"07391510"	391510	"Polyethylene waste or scrap"
"07391520"	391520	"Polystyrene waste or scrap"
"07391530"	391530	"Polyvinyl chloride waste or scrap"
"07391590"	391590	"Plastics waste or scrap nes"
"073916"	3916	"Monofilament"
"07391610"	391610	"Monofilament(>1mm), rods, etc, ethylene polymers"
"07391620"	391620	"Monofilament(>1mm), rods, etc, vinyl-chloride polymer"
"07391690"	391690	"Monofilament(>1mm), rods,not ethylene or vinyl polyme"
"073917"	3917	"Plastic Pipes"
"07391710"	391710	"Sausage casings of hardened protein, cellulose"
"07391721"	391721	"Tube, pipe or hose, rigid, of polyethylene"
"07391722"	391722	"Tube, pipe or hose, rigid, of polypropylene"
"07391723"	391723	"Tube, pipe or hose, rigid, of polyvinyl chloride"
"07391729"	391729	"Plastic tube, pipe or hose, rigid, nes"
"07391731"	391731	"Plastic tube, pipe or hose, flexible, mbp > 27.6 MPa"
"07391732"	391732	"Flexible plastic tube/hose not reinforced, no fitting"
"07391733"	391733	"Flexible plastic tube/hose with fitting not reinforce"
"07391739"	391739	"Plastic tube, pipe or hose, flexible, nes"
"07391740"	391740	"Fittings for plastic tube, pipe or hose"
"073918"	3918	"Plastic Floor Coverings"
"07391810"	391810	"Floor, wall, ceiling cover, roll, tile, vinyl chlorid"
"07391890"	391890	"Floor/wall/ceiling cover, roll/tile not vinyl chlorid"
"073919"	3919	"Self-adhesive Plastics"
"07391910"	391910	"Self-adhesive plastic, rolls <20cm wide"
"07391990"	391990	"Self-adhesive plates, sheets, film, plastic, w >20 cm"
"073920"	3920	"Raw Plastic Sheeting"
"07392010"	392010	"Sheet/film not cellular/reinf polymers of ethylene"
"07392020"	392020	"Sheet/film not cellular/reinf polymers of propylene"
"07392030"	392030	"Sheet/film not cellular/reinf polymers of styrene"
"07392041"	392041	"Sheet/film not cellular/reinf rigid vinyl polymer"
"07392042"	392042	"Sheet/film not cellular/reinf flexible vinyl polymer"
"07392051"	392051	"Sheet/film not cellular/reinf polymethyl methacrylate"
"07392059"	392059	"Sheet/film not cellular/reinf acrylic polymers nes"
"07392061"	392061	"Sheet/film not cellular/reinf polycarbonates"
"07392062"	392062	"Sheet/film not cellular/reinf polyethylene terephthal"
"07392063"	392063	"Sheet/film not cellular/reinf unsaturated polyesters"
"07392069"	392069	"Sheet/film not cellular/reinf polyesters nes"
"07392071"	392071	"Sheet/film not cellular/reinf regenerated cellulose"
"07392072"	392072	"Sheet/film not cellular/reinf vulcanised rubber"
"07392073"	392073	"Sheet/film not cellular/reinf cellulose acetate"
"07392079"	392079	"Sheet/film not cellular/reinf cellulose derivs nes"
"07392091"	392091	"Sheet/film not cellular/reinf polyvinyl butyral"
"07392092"	392092	"Sheet/film not cellular/reinf polyamides"
"07392093"	392093	"Sheet/film not cellular/reinf amino-resins"
"07392094"	392094	"Sheet/film not cellular/reinf phenolic resins"
"07392099"	392099	"Sheet/film not cellular/reinf plastics nes"
"073921"	3921	"Other Plastic Sheetings"
"07392111"	392111	"Sheet etc, cellular of polymers of styrene"
"07392112"	392112	"Sheet etc, cellular of polymers of vinyl chloride"
"07392113"	392113	"Sheet etc, cellular of polyurethane"
"07392114"	392114	"Sheet etc, cellular of regenerated cellulose"
"07392119"	392119	"Sheet etc, cellular of plastics nes"
"07392190"	392190	"Plastic sheet, film, foil or strip, nes"
"073922"	3922	"Plastic Wash Basins"
"07392210"	392210	"Baths, shower-baths and wash basins, of plastics"
"07392220"	392220	"Lavatory seats and covers of plastics"
"07392290"	392290	"Bathroom wares nes, of plastics"
"073923"	3923	"Plastic Lids"
"07392310"	392310	"Boxes, cases, crates etc. of plastic"
"07392321"	392321	"Sacks & bags (including cones) of polymers of ethylen"
"07392329"	392329	"Plastic sacks, bags, cone except of ethylene polymers"
"07392330"	392330	"Plastic carboys, bottles and flasks, etc"
"07392340"	392340	"Plastic spools, cops, bobbins and similar supports"
"07392350"	392350	"Plastic stoppers, lids, caps and other closures"
"07392390"	392390	"Plastic articles for goods conveyance or packing nes"
"073924"	3924	"Plastic Housewares"
"07392410"	392410	"Plastic table and kitchen ware"
"07392490"	392490	"Plastic household, toilet articles not table, kitchen"
"073925"	3925	"Plastic Building Materials"
"07392510"	392510	"Plastic reservoirs, tanks, vats, etc, capacity <300l"
"07392520"	392520	"Plastic doors and windows and frames thereof"
"07392530"	392530	"Plastic shutters and blinds (including Venetian)"
"07392590"	392590	"Plastic builders' ware nes"
"073926"	3926	"Other Plastic Products"
"07392610"	392610	"Plastic office and school articles and supplies"
"07392620"	392620	"Plastic apparel and clothing accessories"
"07392630"	392630	"Plastic fittings for furniture, coachwork, etc"
"07392640"	392640	"Plastic statuettes and other ornamental articles"
"07392690"	392690	"Plastic articles nes"
"074001"	4001	"Rubber"
"07400110"	400110	"Natural rubber latex, including prevulcanised"
"07400121"	400121	"Natural rubber in smoked sheets"
"07400122"	400122	"Technically specified natural rubber (TSNR)"
"07400129"	400129	"Natural rubber in other forms"
"07400130"	400130	"Balata, gutta-percha, guayule, chicle and similar gum"
"074002"	4002	"Synthetic Rubber"
"07400211"	400211	"Styrene-butadiene rubber (SBR/XSBR) latex"
"07400219"	400219	"Styrene-butadiene rubber (SBR/XSBR) except latex"
"07400220"	400220	"Butadiene rubber (BR)"
"07400231"	400231	"Isobutene-isoprene (butyl) rubber (IIR)"
"07400239"	400239	"Halo-isobutene-isoprene rubber (CIIR/BIIR)"
"07400241"	400241	"Chloroprene (chlorobutadiene) rubber (CR) latex"
"07400249"	400249	"Chloroprene (chlorobutadiene) rubber (CR) except late"
"07400251"	400251	"Acrylonitrile-butadiene rubber (NBR), latex"
"07400259"	400259	"Acrylonitrile-butadiene rubber (NBR) except as latex"
"07400260"	400260	"Isoprene rubber (IR)"
"07400270"	400270	"Ethylene-propylene-non-conj diene rubber (EPDM)"
"07400280"	400280	"Mixtures of natural and synthetic rubbers"
"07400291"	400291	"Synthetic rubber or factice latex from oils, nes"
"07400299"	400299	"Synthetic rubber, factice except latex from oils, nes"
"074003"	4003	"Reclaimed Rubber"
"07400300"	400300	"Reclaimed rubber in primary forms or in sheets"
"074004"	4004	"Scrap Rubber"
"07400400"	400400	"Waste, parings and scrap (except hard rubber)"
"074005"	4005	"Compounded Unvulcanised Rubber"
"07400510"	400510	"Compounded (carbon black, silica) unvulcanised rubber"
"07400520"	400520	"Rubber solutions, dispersions nes"
"07400591"	400591	"Compounded unvulcanised rubber in plate, sheet, strip"
"07400599"	400599	"Compounded unvulcanised rubber in primary forms nes"
"074006"	4006	"Unvulcanised Rubber Products"
"07400610"	400610	"Camel-back strips for retreading rubber tyres"
"07400690"	400690	"Rubber unvulcanised as rods, tubes, profiles, etc"
"074007"	4007	"Rubber Thread"
"07400700"	400700	"Vulcanised rubber thread and cord"
"074008"	4008	"Rubber Sheets"
"07400811"	400811	"Plate, sheet, strip of vulcanised cellular rubber"
"07400819"	400819	"Rod and profile shapes of vulcanised cellular rubber"
"07400821"	400821	"Plate, sheet, strip of vulcanised non-cellular rubber"
"07400829"	400829	"Rods, profile shapes of vulcanised non-cellular rubbe"
"074009"	4009	"Rubber Pipes"
"07400910"	400910	"Rubber tube, pipe or hose not reinforced, no fittings"
"07400920"	400920	"Rubber tube, pipe, hose, metal reinforced, no fitting"
"07400930"	400930	"Rubber tube, pipe, hose textile-reinforced no fitting"
"07400940"	400940	"Rubber tube, pipe or hose, reinforced nes, no fitting"
"07400950"	400950	"Rubber tube, pipe or hose with fittings"
"074010"	4010	"Rubber Belting"
"07401010"	401010	"Transmission belts etc, rubber, trapezoidal"
"07401091"	401091	"Conveyor belts and belting, rubber, <20cm wide"
"07401099"	401099	"Conveyor, transmission belts and belting, rubber nes"
"074011"	4011	"Rubber Tires"
"07401110"	401110	"Pneumatic tyres new of rubber for motor cars"
